goodreads_book_id,tag_id,count
861326,134,14
861326,1010,14
861326,16979,14
861326,11500,14
861326,18852,14
861326,25765,13
861326,15169,13
861326,11595,13
861326,18051,13
861326,831,13
861326,2136,13
861326,28612,13
861326,14460,13
861326,27214,13
861326,18653,13
861326,18640,12
861326,25148,12
861326,509,12
861326,23038,12
861326,5726,12
896623,30574,614
896623,26138,539
896623,14527,526
896623,14467,219
896623,11557,141
896623,8717,81
896623,14487,64
896623,11743,59
896623,4856,59
896623,26154,52
896623,16929,48
896623,22743,37
896623,16924,37
896623,5207,33
896623,4857,31
896623,1642,27
896623,27199,24
896623,9221,22
896623,22944,22
896623,25596,21
896623,9638,18
896623,17213,17
896623,6750,16
896623,31934,16
896623,24187,16
896623,10197,15
896623,24908,15
896623,32749,13
896623,22753,12
896623,24960,11
896623,9477,11
896623,2136,11
896623,14530,11
896623,12339,10
896623,7457,9
896623,18045,9
896623,23679,9
896623,32750,9
896623,1128,8
896623,11505,8
896623,1120,8
896623,10210,8
896623,13794,8
896623,18795,8
896623,16979,8
896623,26177,8
896623,16978,8
896623,24909,8
896623,2104,7
896623,25765,7
896623,10093,7
896623,1659,7
896623,19316,7
896623,19325,7
896623,2135,7
896623,24206,7
896623,11590,6
896623,15169,6
896623,5090,6
896623,30521,6
896623,14064,6
896623,9886,6
896623,1499,6
896623,1502,6
896623,14541,6
896623,23676,6
896623,14314,6
896623,7690,6
896623,12340,6
896623,11497,5
896623,20849,5
896623,20824,5
896623,10641,5
896623,21928,5
896623,10094,5
896623,21815,5
896623,9730,5
896623,27975,5
896623,25600,5
896623,26162,5
896623,14465,5
896623,17118,5
896623,21825,5
896623,32751,5
896623,1691,4
896623,11595,4
896623,2271,4
896623,11503,4
896623,1078,4
896623,20797,4
896623,6122,4
896623,28204,4
896623,509,4
896623,31930,4
896623,14961,4
896623,30798,4
896623,10615,4
896623,24039,4
896623,30691,4
896623,21918,4
899962,30574,1603
899962,6953,144
899962,6895,130
899962,6888,118
899962,23605,117
899962,6857,100
899962,17124,68
899962,17129,44
899962,6960,42
899962,11743,41
899962,23596,29
899962,6828,25
899962,8702,25
899962,2580,20
899962,11557,18
899962,7457,18
899962,8717,16
899962,6829,14
899962,27199,13
899962,6838,13
899962,6920,11
899962,22743,9
899962,6866,9
899962,17086,9
899962,23624,9
899962,9221,8
899962,6995,8
899962,5207,7
899962,18045,7
899962,16799,7
899962,6914,7
899962,7404,7
899962,6984,7
899962,23595,7
899962,15048,7
899962,14134,7
899962,6976,6
899962,6931,6
899962,11513,6
899962,6847,5
899962,6977,5
899962,6837,5
899962,25212,5
899962,33165,4
899962,25014,4
899962,25033,4
899962,25034,4
899962,6949,4
899962,6843,4
899962,24224,4
899962,17094,4
899962,33142,4
899962,17210,4
899962,17103,4
899962,17116,4
899962,17085,4
899962,11533,4
899962,6863,4
899962,5143,4
899962,11305,3
899962,6909,3
899962,25020,3
899962,16805,3
899962,20785,3
899962,26735,3
899962,10397,3
899962,12296,3
899962,17113,3
899962,21892,3
899962,17090,3
899962,6891,3
899962,25305,3
899962,461,3
899962,12680,3
899962,7484,3
899962,5161,3
899962,6959,3
899962,19634,3
899962,6871,3
899962,6784,3
899962,2545,3
899962,25309,3
899962,17172,3
899962,25302,3
899962,20393,3
899962,20394,3
899962,30521,2
899962,11503,2
899962,5481,2
899962,12288,2
899962,15281,2
899962,25158,2
899962,25313,2
899962,6865,2
899962,23782,2
899962,6606,2
899962,6968,2
899962,7890,2
899962,5367,2
899962,20235,2
961831,30574,7222
961831,14487,360
961831,26138,286
961831,11743,232
961831,20939,190
961831,8717,187
961831,22973,136
961831,11557,132
961831,26918,101
961831,11305,91
961831,17213,86
961831,14467,81
961831,8055,61
961831,13446,52
961831,10197,41
961831,13150,38
961831,29071,35
961831,22743,33
961831,3389,32
961831,29011,32
961831,5207,30
961831,18045,30
961831,30464,29
961831,25149,28
961831,1642,26
961831,29076,26
961831,1659,23
961831,8067,22
961831,14527,22
961831,18919,21
961831,3371,20
961831,10093,20
961831,8076,20
961831,6750,20
961831,21815,20
961831,2858,20
961831,10210,19
961831,3392,18
961831,20926,18
961831,24995,17
961831,11503,16
961831,17217,16
961831,20989,16
961831,25150,15
961831,25148,15
961831,722,15
961831,26207,15
961831,18051,14
961831,4949,13
961831,12948,12
961831,14552,12
961831,11590,11
961831,25151,11
961831,10641,11
961831,22983,10
961831,13146,10
961831,13455,10
961831,5751,9
961831,20994,9
961831,24997,9
961831,24996,9
961831,5481,9
961831,22333,9
961831,6184,9
961831,16971,9
961831,16972,9
961831,11370,8
961831,32586,8
961831,10094,8
961831,30766,8
961831,2859,8
961831,2445,8
961831,11366,8
961831,13141,8
961831,22034,7
961831,25152,7
961831,3358,7
961831,3379,7
961831,19524,7
961831,711,7
961831,26146,7
961831,20774,6
961831,20824,6
961831,22689,6
961831,30521,6
961831,25000,6
961831,25506,6
961831,21274,6
961831,29316,6
961831,26194,6
961831,11780,6
961831,18664,6
961831,1691,5
961831,2104,5
961831,9886,5
961831,3377,5
961831,736,5
961831,783,5
961831,9477,5
961831,738,5
961833,30574,12248
961833,14487,560
961833,26138,357
961833,30464,300
961833,8717,270
961833,11557,247
961833,11743,221
961833,14467,151
961833,11305,135
961833,17213,119
961833,14527,97
961833,22973,58
961833,20939,58
961833,8055,57
961833,10197,50
961833,10641,50
961833,1642,41
961833,5207,39
961833,3389,37
961833,29071,36
961833,18045,35
961833,6750,34
961833,22743,28
961833,25149,24
961833,1659,24
961833,10210,22
961833,25148,22
961833,13446,22
961833,25150,21
961833,30521,20
961833,18919,20
961833,17217,19
961833,11590,17
961833,3371,17
961833,4949,17
961833,8076,17
961833,13150,17
961833,30461,17
961833,3392,16
961833,29011,15
961833,25151,15
961833,22983,15
961833,362,15
961833,26785,14
961833,8067,14
961833,10093,14
961833,24993,14
961833,10094,13
961833,5751,12
961833,24996,12
961833,24995,12
961833,18051,12
961833,22333,12
961833,25617,12
961833,22753,11
961833,11505,11
961833,11503,11
961833,3379,11
961833,3377,11
961833,26771,11
961833,18886,10
961833,29076,10
961833,20989,10
961833,2104,9
961833,12948,9
961833,32586,9
961833,14552,9
961833,24997,9
961833,19524,9
961833,26837,9
961833,30766,9
961833,9978,9
961833,9977,9
961833,24960,8
961833,20774,8
961833,20849,8
961833,722,8
961833,28525,8
961833,21815,8
961833,698,8
961833,22345,8
961833,14484,8
961833,26194,8
961833,11780,8
961833,6184,8
961833,17216,8
961833,7494,8
961833,13455,8
961833,16972,8
961833,11370,7
961833,21989,7
961833,18054,7
961833,3358,7
961833,1416,7
961833,711,7
961833,5481,7
961833,22733,7
961833,30465,7
961833,16971,7
961833,17890,7
988950,30574,8574
988950,8717,404
988950,20939,361
988950,16550,190
988950,11743,128
988950,30358,106
988950,8517,75
988950,27199,72
988950,31928,68
988950,26545,63
988950,20994,61
988950,9221,60
988950,29076,40
988950,16557,40
988950,3371,39
988950,22743,36
988950,9336,33
988950,26549,33
988950,30386,30
988950,20926,30
988950,18045,29
988950,8527,28
988950,3392,25
988950,5207,23
988950,20989,23
988950,17213,21
988950,20138,21
988950,3389,20
988950,3358,18
988950,11557,17
988950,3379,17
988950,20957,16
988950,20662,16
988950,26569,16
988950,8533,15
988950,10197,14
988950,3377,14
988950,31929,14
988950,29083,13
988950,16556,12
988950,30521,11
988950,1642,11
988950,23888,11
988950,8545,11
988950,22753,10
988950,10210,10
988950,20849,9
988950,8055,9
988950,9360,9
988950,1540,9
988950,11978,9
988950,26566,9
988950,11503,8
988950,20656,8
988950,12133,8
988950,20774,7
988950,15169,7
988950,14064,7
988950,32586,7
988950,20963,7
988950,18051,7
988950,25146,7
988950,20986,7
988950,25147,6
988950,18284,6
988950,10094,6
988950,24999,6
988950,23885,6
988950,9484,6
988950,547,6
988950,9738,5
988950,24997,5
988950,24993,5
988950,25148,5
988950,4949,5
988950,12035,5
988950,24989,5
988950,26422,5
988950,8524,5
988950,26547,5
988950,549,5
988950,5090,4
988950,21989,4
988950,25153,4
988950,14764,4
988950,23037,4
988950,25149,4
988950,20933,4
988950,21003,4
988950,19524,4
988950,21815,4
988950,13962,4
988950,20991,4
988950,30748,4
988950,18282,4
988950,9347,4
988950,18076,4
988950,24387,4
988950,20982,4
988950,26568,4
1044355,30574,23070
1044355,8717,3150
1044355,15048,2041
1044355,21689,1672
1044355,19733,951
1044355,11557,788
1044355,21773,773
1044355,10891,759
1044355,27669,489
1044355,19742,329
1044355,7725,326
1044355,11743,303
1044355,3389,278
1044355,15067,255
1044355,12680,250
1044355,3392,245
1044355,22743,210
1044355,5207,207
1044355,3371,199
1044355,4605,189
1044355,4949,121
1044355,18045,107
1044355,4615,107
1044355,3377,89
1044355,3379,82
1044355,9057,82
1044355,3611,79
1044355,22753,77
1044355,1642,75
1044355,19738,69
1044355,8055,68
1044355,18001,63
1044355,10886,62
1044355,9221,58
1044355,15060,58
1044355,3358,50
1044355,17213,48
1044355,2277,48
1044355,25146,48
1044355,25144,46
1044355,20849,44
1044355,30521,44
1044355,1416,43
1044355,14408,41
1044355,24728,39
1044355,18011,38
1044355,25145,37
1044355,27047,37
1044355,10197,36
1044355,18284,36
1044355,26636,35
1044355,1668,34
1044355,20774,33
1044355,18367,33
1044355,11590,32
1044355,4568,32
1044355,22689,31
1044355,24989,30
1044355,25147,29
1044355,11503,28
1044355,4594,28
1044355,32586,27
1044355,31505,27
1044355,27682,27
1044355,25149,26
1044355,4561,26
1044355,31155,25
1044355,28751,25
1044355,16203,25
1044355,12874,25
1044355,18282,25
1044355,25151,24
1044355,1669,24
1044355,15169,23
1044355,9484,23
1044355,12452,23
1044355,5481,23
1044355,13270,23
1044355,25150,22
1044355,9477,22
1044355,12663,22
1044355,21685,22
1044355,27678,22
1044355,27535,21
1044355,14764,21
1044355,603,21
1044355,11221,21
1044355,3616,21
1044355,4587,21
1044355,21374,21
1044355,19735,20
1044355,5051,20
1044355,22034,19
1044355,18054,18
1044355,10210,18
1044355,25148,18
1044355,27693,18
1044355,12294,18
1044355,12692,18
1044355,941,17
1158967,11743,1348
1158967,11557,1151
1158967,11305,954
1158967,18919,928
1158967,30574,820
1158967,26138,758
1158967,8717,578
1158967,6750,526
1158967,4949,307
1158967,18886,287
1158967,8055,245
1158967,1642,195
1158967,5207,174
1158967,1659,165
1158967,22973,161
1158967,18045,131
1158967,22743,129
1158967,17213,123
1158967,26594,118
1158967,8067,116
1158967,27199,115
1158967,28204,115
1158967,18913,100
1158967,18896,92
1158967,3389,91
1158967,3371,87
1158967,12948,79
1158967,11221,77
1158967,28215,70
1158967,29011,65
1158967,22753,61
1158967,3392,61
1158967,8076,59
1158967,25147,57
1158967,10197,56
1158967,27847,55
1158967,32623,54
1158967,5051,54
1158967,11590,53
1158967,12175,53
1158967,32708,47
1158967,25151,46
1158967,6729,46
1158967,21815,45
1158967,21876,45
1158967,25150,44
1158967,6766,42
1158967,22034,41
1158967,31617,41
1158967,32586,41
1158967,25146,41
1158967,27535,40
1158967,11370,38
1158967,30521,38
1158967,18054,38
1158967,26785,36
1158967,10210,36
1158967,24997,36
1158967,18051,35
1158967,32726,35
1158967,12832,35
1158967,11503,34
1158967,25149,34
1158967,4959,34
1158967,20849,33
1158967,10093,33
1158967,28218,33
1158967,20774,32
1158967,11505,32
1158967,2104,31
1158967,11497,30
1158967,25152,30
1158967,3377,29
1158967,25148,29
1158967,4968,29
1158967,25145,29
1158967,24960,28
1158967,3379,28
1158967,32686,28
1158967,22689,27
1158967,3358,27
1158967,33114,26
1158967,15169,26
1158967,20939,26
1158967,5481,26
1158967,9221,25
1158967,20824,25
1158967,25506,25
1158967,10094,24
1158967,19524,23
1158967,22983,23
1158967,25144,23
1158967,27951,23
1158967,30672,22
1158967,25822,22
1158967,25765,21
1158967,1128,21
1158967,4985,21
1158967,25630,21
1158967,26194,21
1178039,8717,266
1178039,30358,256
1178039,11743,235
1178039,28687,179
1178039,20939,163
1178039,14487,130
1178039,30574,81
1178039,8337,76
1178039,1691,72
1178039,27199,65
1178039,9221,58
1178039,22743,56
1178039,29076,55
1178039,30386,46
1178039,20994,38
1178039,4301,37
1178039,1542,32
1178039,14467,30
1178039,4300,28
1178039,3371,27
1178039,1540,24
1178039,18045,23
1178039,20989,21
1178039,11557,20
1178039,3389,19
1178039,3392,18
1178039,8339,18
1178039,10197,17
1178039,20926,16
1178039,29083,16
1178039,22753,15
1178039,10210,15
1178039,3377,15
1178039,3379,14
1178039,3358,13
1178039,2014,13
1178039,17213,12
1178039,8055,12
1178039,14535,12
1178039,20849,11
1178039,1659,11
1178039,30373,11
1178039,30381,11
1178039,10866,10
1178039,1554,10
1178039,21989,9
1178039,30521,9
1178039,14552,9
1178039,8517,9
1178039,5207,8
1178039,20957,8
1178039,22944,8
1178039,15924,8
1178039,1708,8
1178039,14064,6
1178039,1642,6
1178039,32586,6
1178039,10094,6
1178039,2858,6
1178039,3216,6
1178039,14519,6
1178039,28482,6
1178039,19007,6
1178039,30360,6
1178039,20774,5
1178039,15169,5
1178039,22034,5
1178039,5090,5
1178039,25151,5
1178039,11503,5
1178039,25149,5
1178039,20933,5
1178039,6122,5
1178039,22733,5
1178039,11833,5
1178039,8336,5
1178039,28689,5
1178039,31810,5
1178039,2440,5
1178039,20943,5
1178039,25152,4
1178039,2277,4
1178039,8067,4
1178039,12948,4
1178039,18054,4
1178039,10093,4
1178039,24997,4
1178039,24993,4
1178039,10932,4
1178039,21003,4
1178039,9477,4
1178039,22618,4
1178039,13962,4
1178039,25144,4
1178039,8020,4
1178039,5008,4
1178039,24989,4
1178039,639,4
1178039,28688,4
1178039,1546,4
1205297,11743,707
1205297,16518,393
1205297,30574,206
1205297,28422,197
1205297,13720,144
1205297,9221,121
1205297,22743,102
1205297,15924,93
1205297,12281,86
1205297,5207,78
1205297,11557,62
1205297,12948,52
1205297,3371,51
1205297,3389,41
1205297,8055,38
1205297,29076,37
1205297,8067,34
1205297,31155,34
1205297,22034,33
1205297,13723,33
1205297,3392,31
1205297,1659,31
1205297,8717,28
1205297,1642,28
1205297,2277,26
1205297,20774,23
1205297,17213,23
1205297,20849,22
1205297,21989,22
1205297,30358,22
1205297,28420,22
1205297,22753,21
1205297,20939,21
1205297,9886,21
1205297,12940,21
1205297,10210,20
1205297,23032,20
1205297,3379,19
1205297,18130,19
1205297,4949,19
1205297,10197,18
1205297,2338,18
1205297,2450,18
1205297,24717,18
1205297,3377,17
1205297,28009,17
1205297,8738,17
1205297,15048,16
1205297,23991,16
1205297,10932,15
1205297,10094,13
1205297,10644,12
1205297,25149,12
1205297,5481,12
1205297,31557,12
1205297,6122,12
1205297,12175,12
1205297,28434,12
1205297,15169,11
1205297,18045,11
1205297,22545,11
1205297,18367,11
1205297,9477,11
1205297,18284,10
1205297,5180,10
1205297,134,10
1205297,24989,10
1205297,11503,9
1205297,25438,9
1205297,11978,9
1205297,8656,9
1205297,33,9
1205297,28,9
1205297,33114,8
1205297,22689,8
1205297,27535,8
1205297,14064,8
1205297,25145,8
1205297,25144,8
1205297,10181,8
1205297,13721,8
1205297,5090,7
1205297,26138,7
1205297,5444,7
1205297,22944,7
1205297,7725,7
1205297,12680,7
1205297,22733,7
1205297,12663,7
1205297,13962,7
1205297,11776,7
1205297,11497,6
1205297,30386,6
1205297,25148,6
1205297,18051,6
1205297,21689,6
1205297,11834,6
1205297,23349,6
1205297,21953,6
1205297,23993,6
1248179,30574,10862
1248179,8717,934
1248179,11743,679
1248179,16518,553
1248179,30358,204
1248179,13720,193
1248179,9221,191
1248179,20939,176
1248179,22743,155
1248179,17863,153
1248179,5207,109
1248179,17857,106
1248179,29076,94
1248179,8517,80
1248179,13723,67
1248179,3371,52
1248179,3389,50
1248179,18045,50
1248179,20774,48
1248179,20994,48
1248179,30386,48
1248179,17721,47
1248179,17860,47
1248179,22753,37
1248179,20849,35
1248179,1659,35
1248179,17864,34
1248179,1642,33
1248179,22034,32
1248179,20989,32
1248179,3392,30
1248179,20196,30
1248179,10210,29
1248179,17213,28
1248179,21989,27
1248179,10197,27
1248179,8055,26
1248179,11557,25
1248179,20926,24
1248179,3379,23
1248179,23931,23
1248179,2277,21
1248179,9886,21
1248179,3377,21
1248179,10708,21
1248179,21384,19
1248179,12940,19
1248179,8312,19
1248179,15169,18
1248179,31211,18
1248179,15533,18
1248179,12948,17
1248179,6122,17
1248179,22214,17
1248179,21052,17
1248179,10711,17
1248179,24126,17
1248179,8319,17
1248179,9590,17
1248179,6690,17
1248179,8067,16
1248179,18284,16
1248179,10094,16
1248179,33104,16
1248179,28806,16
1248179,1795,16
1248179,32047,16
1248179,29605,16
1248179,3246,16
1248179,32213,16
1248179,25149,15
1248179,8320,15
1248179,11978,14
1248179,28751,14
1248179,25144,14
1248179,24517,14
1248179,3358,13
1248179,8527,13
1248179,5180,13
1248179,15499,13
1248179,14064,12
1248179,14764,12
1248179,11503,12
1248179,10093,12
1248179,3576,12
1248179,8397,12
1248179,1416,11
1248179,31557,11
1248179,5332,11
1248179,8545,11
1248179,22689,10
1248179,32586,10
1248179,29083,10
1248179,10644,9
1248179,5090,9
1248179,14752,9
1248179,22733,9
1248179,25146,9
1248179,20125,9
1248179,25145,9
1255781,30574,44379
1255781,8717,1545
1255781,21689,587
1255781,11557,398
1255781,20212,259
1255781,15626,227
1255781,21773,212
1255781,22743,141
1255781,5207,137
1255781,11743,126
1255781,25647,120
1255781,28384,105
1255781,11166,101
1255781,19733,99
1255781,28341,92
1255781,4949,91
1255781,7077,70
1255781,4605,69
1255781,22753,60
1255781,30521,51
1255781,18045,50
1255781,25685,44
1255781,1642,43
1255781,20849,39
1255781,17213,35
1255781,9221,34
1255781,3371,32
1255781,8055,32
1255781,19742,31
1255781,3389,28
1255781,3392,28
1255781,23471,28
1255781,27095,28
1255781,18151,28
1255781,11590,27
1255781,15624,27
1255781,32586,24
1255781,20774,23
1255781,15169,23
1255781,18130,23
1255781,1945,23
1255781,10210,22
1255781,22034,21
1255781,21989,21
1255781,25146,21
1255781,7203,21
1255781,1383,20
1255781,27535,19
1255781,10197,19
1255781,4615,19
1255781,5481,18
1255781,10644,17
1255781,3379,17
1255781,3377,17
1255781,27556,16
1255781,9886,16
1255781,31265,16
1255781,15642,16
1255781,16680,16
1255781,24991,16
1255781,22689,15
1255781,5180,15
1255781,11497,14
1255781,5090,14
1255781,18367,14
1255781,25147,13
1255781,1659,13
1255781,5051,13
1255781,25674,13
1255781,11978,12
1255781,9147,12
1255781,12600,11
1255781,14064,11
1255781,10093,11
1255781,3611,11
1255781,4594,11
1255781,1668,11
1255781,1946,11
1255781,7457,10
1255781,20824,10
1255781,12948,10
1255781,11503,10
1255781,19738,10
1255781,4959,10
1255781,25145,10
1255781,29543,10
1255781,1128,9
1255781,11505,9
1255781,25150,9
1255781,32099,9
1255781,20520,9
1255781,15392,9
1255781,671,9
1255781,33114,8
1255781,5444,8
1255781,9738,8
1255781,25148,8
1255781,3596,8
1255781,21815,8
1255781,22733,8
1268479,30574,18110
1268479,11305,4731
1268479,11557,966
1268479,8717,776
1268479,11743,360
1268479,5636,307
1268479,22743,272
1268479,10731,261
1268479,8324,222
1268479,14361,221
1268479,5207,190
1268479,18886,164
1268479,26785,133
1268479,3389,125
1268479,26542,117
1268479,1642,112
1268479,11590,104
1268479,3392,101
1268479,17213,99
1268479,10197,96
1268479,27199,87
1268479,11370,87
1268479,30521,84
1268479,9221,74
1268479,26138,71
1268479,3358,66
1268479,22753,62
1268479,18045,62
1268479,10729,61
1268479,26837,58
1268479,26897,57
1268479,1691,56
1268479,3371,55
1268479,25151,45
1268479,26771,45
1268479,25152,44
1268479,24999,42
1268479,10210,40
1268479,29316,39
1268479,32586,36
1268479,1659,34
1268479,19524,34
1268479,30667,34
1268479,4949,32
1268479,11376,31
1268479,25150,30
1268479,1654,30
1268479,32158,30
1268479,10644,29
1268479,25153,29
1268479,20774,28
1268479,22034,28
1268479,11336,28
1268479,26842,27
1268479,15169,26
1268479,1128,26
1268479,11497,26
1268479,10093,25
1268479,3379,25
1268479,24997,25
1268479,27412,25
1268479,28525,24
1268479,20849,23
1268479,5090,23
1268479,22689,23
1268479,11290,23
1268479,11396,23
1268479,25822,22
1268479,33114,21
1268479,24960,21
1268479,20939,21
1268479,26894,21
1268479,13320,21
1268479,29726,21
1268479,11386,20
1268479,2104,19
1268479,24996,19
1268479,10094,19
1268479,25149,18
1268479,32130,18
1268479,32989,17
1268479,11505,17
1268479,25000,17
1268479,27403,17
1268479,25647,17
1268479,11503,16
1268479,3377,16
1268479,1540,16
1268479,9638,16
1268479,26774,16
1268479,29355,16
1268479,13371,16
1268479,27766,16
1268479,14064,15
1268479,25147,15
1268479,20731,15
1268479,22813,15
1268479,25104,15
1268479,25765,14
1268479,831,14
1278752,30574,45062
1278752,14487,1537
1278752,8717,1530
1278752,11743,1084
1278752,20939,612
1278752,11557,574
1278752,14467,357
1278752,4949,272
1278752,26138,232
1278752,5207,217
1278752,13446,141
1278752,10641,137
1278752,22743,132
1278752,16909,109
1278752,17213,107
1278752,18045,98
1278752,1659,95
1278752,1642,91
1278752,3358,69
1278752,3392,67
1278752,3389,66
1278752,5751,63
1278752,11590,62
1278752,3371,62
1278752,22753,61
1278752,9886,59
1278752,8055,58
1278752,6750,55
1278752,12948,54
1278752,20926,53
1278752,5051,50
1278752,9221,47
1278752,8067,47
1278752,25148,46
1278752,25147,44
1278752,14552,44
1278752,30521,42
1278752,414,41
1278752,22034,38
1278752,32586,38
1278752,11221,38
1278752,20989,37
1278752,1416,37
1278752,25149,36
1278752,9484,36
1278752,29076,35
1278752,3465,35
1278752,10197,33
1278752,18326,33
1278752,32914,32
1278752,21989,31
1278752,10210,31
1278752,15169,30
1278752,25152,30
1278752,25150,30
1278752,5761,30
1278752,20774,29
1278752,22689,28
1278752,923,28
1278752,11249,28
1278752,18367,27
1278752,21815,27
1278752,27847,27
1278752,25151,26
1278752,9477,26
1278752,4959,26
1278752,20849,25
1278752,20994,25
1278752,5481,25
1278752,3379,24
1278752,3377,24
1278752,32130,24
1278752,11780,24
1278752,11247,24
1278752,14519,23
1278752,27535,22
1278752,31608,22
1278752,30672,21
1278752,14527,21
1278752,3461,21
1278752,11503,20
1278752,25146,20
1278752,31430,19
1278752,9978,19
1278752,10932,18
1278752,11978,18
1278752,10644,17
1278752,24999,17
1278752,19524,17
1278752,3467,17
1278752,27041,17
1278752,24995,16
1278752,4968,16
1278752,27331,16
1278752,11505,15
1278752,24997,15
1278752,24996,15
1278752,10094,15
1278752,29316,15
1278752,8346,15
1282954,30574,24249
1282954,8717,2402
1282954,11743,463
1282954,6750,240
1282954,17213,163
1282954,20939,122
1282954,3389,91
1282954,8055,87
1282954,3392,86
1282954,11557,77
1282954,25152,76
1282954,3371,76
1282954,18024,73
1282954,25151,59
1282954,26138,58
1282954,24999,57
1282954,5207,56
1282954,3461,56
1282954,18045,53
1282954,8067,52
1282954,3358,52
1282954,10197,51
1282954,1642,51
1282954,22743,50
1282954,1659,48
1282954,4949,43
1282954,11221,36
1282954,3377,31
1282954,25153,30
1282954,10210,28
1282954,17217,28
1282954,805,28
1282954,3379,27
1282954,6729,27
1282954,831,25
1282954,25150,24
1282954,3465,24
1282954,32708,23
1282954,24997,22
1282954,12948,21
1282954,823,21
1282954,32726,19
1282954,766,18
1282954,6766,18
1282954,21815,18
1282954,855,18
1282954,22753,17
1282954,22034,17
1282954,9886,17
1282954,10093,17
1282954,24996,17
1282954,22333,17
1282954,780,16
1282954,25000,15
1282954,783,15
1282954,18051,15
1282954,11503,14
1282954,9477,14
1282954,22733,14
1282954,807,14
1282954,4076,13
1282954,24662,13
1282954,829,13
1282954,15169,12
1282954,30521,12
1282954,1416,12
1282954,9484,12
1282954,888,12
1282954,5361,12
1282954,32586,11
1282954,18284,11
1282954,10094,11
1282954,22696,11
1282954,22689,10
1282954,14064,10
1282954,29076,10
1282954,25630,10
1282954,22345,10
1282954,30766,10
1282954,22816,10
1282954,28952,10
1282954,20849,9
1282954,30672,9
1282954,736,9
1282954,5510,9
1282954,5180,9
1282954,11978,9
1282954,751,9
1282954,3467,9
1282954,895,9
1282954,17259,9
1282954,22714,9
1282954,20457,9
1282954,9221,8
1282954,20774,8
1282954,21989,8
1282954,18326,8
1282954,17391,8
1282954,21374,8
1282954,5360,8
1295102,30574,19241
1295102,33114,2060
1295102,8717,1395
1295102,11557,1377
1295102,26138,1015
1295102,8055,797
1295102,5207,778
1295102,26598,524
1295102,11743,386
1295102,25438,378
1295102,6750,369
1295102,32989,353
1295102,22743,330
1295102,29452,230
1295102,22753,124
1295102,14370,121
1295102,33012,113
1295102,18045,112
1295102,15169,109
1295102,20774,104
1295102,33004,103
1295102,30521,99
1295102,28525,97
1295102,11590,93
1295102,7852,90
1295102,11221,83
1295102,25436,76
1295102,3389,74
1295102,33045,72
1295102,29464,71
1295102,33124,70
1295102,3392,65
1295102,1499,61
1295102,28974,60
1295102,29475,60
1295102,24960,58
1295102,32996,55
1295102,10210,54
1295102,8076,54
1295102,18640,53
1295102,3371,52
1295102,10197,51
1295102,25147,51
1295102,33023,51
1295102,8084,50
1295102,8067,49
1295102,1078,49
1295102,20849,48
1295102,17213,48
1295102,25148,47
1295102,25150,46
1295102,12600,46
1295102,11505,45
1295102,14064,44
1295102,32586,44
1295102,5090,43
1295102,22689,43
1295102,25146,43
1295102,11497,42
1295102,25149,41
1295102,25151,40
1295102,28528,40
1295102,9886,39
1295102,5481,39
1295102,22034,35
1295102,33133,33
1295102,28532,32
1295102,33044,31
1295102,25765,30
1295102,29457,30
1295102,22944,30
1295102,6766,30
1295102,18663,30
1295102,1128,29
1295102,33153,29
1295102,27847,29
1295102,22352,28
1295102,8740,28
1295102,9221,27
1295102,32973,27
1295102,2104,26
1295102,5444,26
1295102,11503,26
1295102,10093,26
1295102,3379,26
1295102,25145,26
1295102,18054,25
1295102,13240,25
1295102,26599,25
1295102,26735,24
1295102,29316,24
1295102,25423,24
1295102,10094,23
1295102,9638,23
1295102,6729,23
1295102,26194,23
1295102,1010,23
1295102,9328,23
1295102,24997,22
1295102,32099,22
1301153,30574,1218
1301153,33114,568
1301153,32989,257
1301153,26138,215
1301153,6750,212
1301153,19689,186
1301153,27199,167
1301153,8055,161
1301153,5207,138
1301153,11557,134
1301153,11743,121
1301153,29452,98
1301153,8717,81
1301153,24313,72
1301153,22743,49
1301153,15048,49
1301153,6828,41
1301153,30035,39
1301153,25438,38
1301153,22753,36
1301153,18045,34
1301153,14370,30
1301153,29464,27
1301153,10210,26
1301153,30521,25
1301153,12680,24
1301153,24310,24
1301153,6766,21
1301153,26305,19
1301153,33004,18
1301153,11590,17
1301153,33124,17
1301153,10197,17
1301153,15067,17
1301153,24960,16
1301153,9221,15
1301153,33012,15
1301153,7725,15
1301153,1010,15
1301153,33311,15
1301153,25152,14
1301153,25151,14
1301153,7852,14
1301153,32586,14
1301153,15169,13
1301153,6829,13
1301153,33045,13
1301153,8067,12
1301153,25147,12
1301153,9432,12
1301153,20774,11
1301153,22034,11
1301153,29457,11
1301153,10093,11
1301153,32996,11
1301153,25436,11
1301153,33023,11
1301153,11550,10
1301153,12600,10
1301153,5481,10
1301153,13240,10
1301153,20125,10
1301153,13794,10
1301153,29492,10
1301153,24317,10
1301153,10753,10
1301153,9429,10
1301153,24314,10
1301153,25765,9
1301153,25234,9
1301153,5090,9
1301153,22689,9
1301153,6838,9
1301153,2277,9
1301153,9886,9
1301153,24997,9
1301153,19983,9
1301153,25146,9
1301153,32998,9
1301153,29466,9
1301153,30036,9
1301153,6953,8
1301153,3389,8
1301153,1128,8
1301153,17124,8
1301153,3392,8
1301153,10644,8
1301153,17213,8
1301153,11503,8
1301153,11221,8
1301153,25149,8
1301153,1078,8
